TOA5,CR1000,CR1000,86673,CR1000.Std.31.03,CPU:Chieppa_8sensors variable voltage.CR1,13783,Quantum,,,,
TIMESTAMP,RECORD,BattV_Min,PanelT,PPF(1),PPF(2),PPF(3),PPF(4),PPF(5),PPF(6),PPF(7),PPF(8)
TS,RN,,,,,,,,,,
,,Min,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
7/9/2024 9:50,93307,13.60998,21.94614,176.0943,247.8997,266.7058,253.0286,484.6866,261.5769,323.1244,276.1089
7/9/2024 9:55,93308,13.61492,21.88965,223.9765,205.1693,253.897,357.3366,483.8576,265.0104,123.9565,578.7485
7/9/2024 10:00,93309,13.61518,21.80832,153.8788,200.8973,430.8607,503.5257,484.7183,149.6044,351.3566,553.9637
7/9/2024 10:05,93310,13.61521,21.72473,314.5842,187.2118,455.6342,264.1481,484.699,99.16241,107.7109,324.8424
7/9/2024 10:10,93311,13.60923,21.6434,268.4259,534.2872,277.8293,475.3019,485.5602,96.59912,588.9982,300.0557
7/9/2024 10:15,93312,13.61565,21.67051,539.4373,340.2473,253.9031,234.2406,484.7241,457.3676,271.8559,415.4778
7/9/2024 10:20,93313,13.61577,21.80832,324.0006,396.6656,455.6526,401.795,488.1381,430.0061,580.4655,539.4311
7/9/2024 10:25,93314,13.61573,21.91903,331.6866,437.6895,453.9319,482.1424,520.6111,390.6721,285.524,515.482
7/9/2024 10:30,93315,13.61532,22.05684,535.1681,360.7682,326.5722,263.3095,440.274,221.4194,586.4622,271.8586
7/9/2024 10:35,93316,13.60997,22.14043,284.6598,428.272,252.1761,473.5782,322.2726,220.5473,272.6921,274.4018
7/9/2024 10:40,93317,13.60918,22.22403,524.8546,446.2119,225.6704,230.7992,234.2185,401.7616,581.2722,512.8872
7/9/2024 10:45,93318,13.61437,22.27825,501.7902,271.8386,459.0482,383.8224,268.4193,426.5644,319.7096,538.5482
7/9/2024 10:50,93319,13.60833,22.3641,284.6413,527.3984,452.1779,488.9333,256.4336,396.6173,486.369,523.1245
7/9/2024 10:55,93320,13.61375,22.41832,548.7838,288.0687,323.9705,263.2794,312.858,220.5393,421.418,259.8602
7/9/2024 11:00,93321,13.61355,22.44769,452.1868,516.2965,252.1647,474.4115,486.3787,232.5044,406.8827,298.3236
7/9/2024 11:05,93322,13.61402,22.41832,281.2271,282.0819,441.0736,235.0683,484.6681,379.5284,465.0078,370.9805
7/9/2024 11:10,93323,13.6092,22.30761,524.8251,553.887,453.8796,448.7511,484.6512,438.4939,393.1914,558.1608
7/9/2024 11:15,93324,13.61412,22.19465,373.5369,291.4785,398.3254,420.5496,517.994,441.919,460.7241,557.3137
7/9/2024 11:20,93325,13.60938,22.11332,243.6239,433.394,225.6726,229.9467,427.4103,214.56,423.1362,353.0409
7/9/2024 11:25,93326,13.60916,22.02973,506.9143,438.5279,253.8846,473.576,300.0454,243.6266,400.9154,298.3358
7/9/2024 11:30,93327,13.61406,21.94614,246.1937,294.0647,278.6776,261.5808,239.355,335.9518,482.1293,353.0486
7/9/2024 11:35,93328,13.61466,21.88965,366.7333,550.5274,471.0258,489.8326,268.4249,447.9447,338.5231,539.4143
7/9/2024 11:40,93329,13.61447,21.80832,533.444,270.9964,453.9403,364.1781,268.4317,471.0378,558.2354,555.6708
7/9/2024 11:45,93330,13.61482,21.72473,284.6853,518.9309,477.8952,253.9085,236.8103,284.6853,274.4264,263.3126
7/9/2024 11:50,93331,13.61552,21.69762,528.3379,289.8164,281.2673,486.447,318.8835,244.5059,583.9074,264.1689
7/9/2024 11:55,93332,13.61109,21.67051,435.148,519.7839,251.3429,263.3116,440.2775,222.276,302.6373,548.8508
7/9/2024 12:00,93333,13.61566,21.6434,256.471,288.9573,219.7102,495.8439,518.0714,449.6792,551.4127,536.8793
7/9/2024 12:05,93334,13.61551,21.69762,498.3965,518.9138,390.6813,273.5624,484.7184,440.2645,306.9029,337.6786
7/9/2024 12:10,93335,13.61061,21.78121,765.9799,793.3363,456.5103,329.132,485.5765,400.9426,848.0491,296.6462
7/9/2024 12:15,93336,13.61607,21.88965,772.8035,783.9169,462.4853,500.9545,512.0678,675.3482,841.1932,423.1612
7/9/2024 12:20,93337,13.61564,22.00036,772.7996,782.2031,395.8033,264.1538,414.6104,670.2156,837.7695,534.2917
7/9/2024 12:25,93338,13.61467,22.11332,765.9577,785.6196,258.1688,475.3041,244.491,668.5033,836.0565,506.9341
7/9/2024 12:30,93339,13.61449,22.19465,762.5045,786.4396,218.8354,263.2863,244.4801,673.6026,834.3098,279.528
7/9/2024 12:35,93340,13.61003,22.27825,765.9136,786.4292,247.8962,302.6043,502.6308,636.8367,830.8796,258.1539
7/9/2024 12:40,93341,13.61435,22.33473,759.0701,783.0047,249.6041,480.4024,519.7236,672.7344,830.0192,520.5784
7/9/2024 12:45,93342,13.61393,22.33473,752.2393,782.1578,250.4615,262.4289,256.4452,670.1768,829.1728,534.2608
7/9/2024 12:50,93343,13.60944,22.33473,753.0743,778.7181,235.9234,465.8632,309.4357,666.74,829.151,476.1207
7/9/2024 12:55,93344,13.61395,22.33473,759.0318,780.4009,222.239,460.7186,484.6521,665.0076,828.2678,288.056
7/9/2024 13:00,93345,13.61379,22.27825,765.0693,777.0369,219.6903,263.2864,301.7536,663.345,828.3265,259.0123
7/9/2024 13:05,93346,13.61331,22.19465,765.0228,776.9896,219.6769,480.383,258.1418,663.3047,829.9856,554.7484
7/9/2024 13:10,93347,13.61455,22.11332,763.3572,777.0344,220.5444,323.1232,517.1681,663.3429,830.8882,539.3935
7/9/2024 13:15,93348,13.61435,22.02973,755.6583,774.4642,222.2524,235.0747,507.7613,663.338,831.737,298.3311
7/9/2024 13:20,93349,13.61488,21.91903,755.6601,771.0469,222.253,473.5698,267.5584,665.0493,830.0294,293.203
7/9/2024 13:25,93350,13.6145,21.86255,755.6532,771.8946,222.2509,245.3308,331.6668,666.7528,830.8766,534.2571
7/9/2024 13:30,93351,13.61003,21.83543,761.6948,773.663,229.1068,300.0616,483.86,665.9486,830.9398,554.8147
7/9/2024 13:35,93352,13.61082,21.78121,762.5106,775.3331,232.5145,473.5772,328.2557,665.0597,832.6069,259.8691
7/9/2024 13:40,93353,13.6157,21.75184,765.0879,777.0558,227.3893,241.9217,266.7122,664.216,830.9111,257.3089
7/9/2024 13:45,93354,13.61634,21.78121,766.826,777.0846,229.1075,373.5819,500.1039,663.3857,830.942,562.5101
7/9/2024 13:50,93355,13.61569,21.88965,764.2357,778.7682,222.261,500.0871,518.8939,662.5086,830.914,551.3781
7/9/2024 13:55,93356,13.60993,21.97325,765.0762,778.7535,221.4019,263.2888,249.6115,662.4962,832.608,289.7886
7/9/2024 14:00,93357,13.6094,22.00036,765.1119,778.7899,245.3487,445.3892,281.2534,662.5271,830.9372,288.0924
7/9/2024 14:05,93358,13.61459,22.02973,761.6948,778.7924,250.4788,482.1503,483.86,665.0938,830.9398,536.0074
7/9/2024 14:10,93359,13.61432,22.05684,759.0887,777.895,248.7554,263.2875,382.1088,665.9123,830.8944,524.8654
7/9/2024 14:15,93360,13.60968,22.05684,770.178,778.7261,247.893,500.9149,268.4083,666.7468,830.8691,295.762
7/9/2024 14:20,93361,13.61462,22.08395,770.2173,777.9109,247.0508,356.4713,436.8269,665.9259,830.9114,335.9549
7/9/2024 14:25,93362,13.61457,22.02973,769.3491,777.0425,241.0627,228.2402,484.6899,665.9144,830.897,533.4153
7/9/2024 14:30,93363,13.61011,22.00036,769.3517,776.1904,226.5313,473.5787,270.9828,665.0618,830.8998,441.9498
7/9/2024 14:35,93364,13.61554,22.00036,789.8646,774.4776,220.5466,229.9498,262.4334,665.0591,830.8965,295.7718
7/9/2024 14:40,93365,13.60979,22.05684,796.7331,776.2164,217.9903,342.8004,508.644,664.2292,830.9276,436.8354
7/9/2024 14:45,93366,13.60904,22.08395,800.1489,775.358,237.6511,500.0931,517.1902,663.3713,830.9239,533.4326
7/9/2024 14:50,93367,13.60933,22.08395,793.2719,776.1755,279.5258,263.2842,240.2041,663.3395,830.884,339.3631
7/9/2024 14:55,93368,13.61007,22.11332,788.171,775.3483,331.6815,487.2641,253.0354,663.363,830.9135,296.6327
7/9/2024 15:00,93369,13.6144,22.08395,777.073,777.073,380.4153,424.0134,489.8381,664.2307,830.9296,541.1301
7/9/2024 15:05,93370,13.61476,22.05684,779.575,774.4462,422.2697,254.7295,460.7356,649.6458,830.8627,557.3277
7/9/2024 15:10,93371,13.61442,22.05684,776.1806,778.7451,453.9118,474.4276,268.4149,650.5214,830.8894,259.8666
7/9/2024 15:15,93372,13.61469,22.11332,768.5228,774.5068,467.6106,268.4273,348.7845,650.5515,830.9278,258.1689
7/9/2024 15:20,93373,13.61394,22.14043,765.9337,770.2079,448.7893,266.709,482.1279,649.6759,830.9012,559.918
7/9/2024 15:25,93374,13.60795,22.16755,766.8063,766.8063,431.7025,473.5905,326.5552,647.9812,830.9205,548.8179
7/9/2024 15:30,93375,13.61415,22.14043,769.3726,766.808,429.9938,251.3284,267.5707,647.1278,830.9224,290.6519
7/9/2024 15:35,93376,13.61452,22.08395,783.0071,766.7656,431.6797,400.0516,489.8068,647.0921,830.8765,303.458
7/9/2024 15:40,93377,13.61459,22.05684,779.5809,767.6136,435.095,497.4957,498.3505,646.2315,830.8691,530.833
7/9/2024 15:45,93378,13.61458,22.05684,777.053,774.4884,453.922,263.2919,238.5014,645.407,830.9081,458.1962
7/9/2024 15:50,93379,13.60887,22.11332,784.7518,775.3485,454.7799,501.7967,233.3739,642.8469,830.9138,294.9231
7/9/2024 15:55,93380,13.61428,22.11332,786.4566,777.0533,411.18,347.9216,509.4871,645.4073,830.9085,426.5672
7/9/2024 16:00,93381,13.61472,22.08395,780.5156,771.9666,352.2151,241.0793,502.6759,642.8781,830.0992,533.452
7/9/2024 16:05,93382,13.61474,22.02973,771.0942,772.8039,286.382,473.5988,257.3163,642.8634,830.9352,323.1414
7/9/2024 16:10,93383,13.61451,21.94614,261.5822,518.0354,231.6627,247.9047,258.1628,644.5522,504.3579,285.5179
7/9/2024 16:15,93384,13.6142,21.94614,541.1295,251.3303,229.1038,436.8359,516.3384,451.3686,265.0081,571.9046
7/9/2024 16:20,93385,13.6096,21.97325,531.7338,282.1096,225.6877,474.457,483.0058,434.2778,548.8314,558.235
7/9/2024 16:25,93386,13.61131,22.02973,252.191,521.4797,224.8347,259.0301,471.0415,288.0961,306.0487,295.7901
7/9/2024 16:30,93387,13.60916,22.05684,309.4558,333.3916,228.245,473.5871,303.4719,238.5033,587.2822,354.7629
7/9/2024 16:35,93388,13.60935,22.05684,516.2921,251.3078,239.3407,234.212,235.0668,238.4859,384.6547,533.3879
7/9/2024 16:40,93389,13.61459,22.02973,252.1745,520.5908,264.1422,428.2693,268.4163,460.7528,329.964,424.85
7/9/2024 16:45,93390,13.61446,22.02973,391.5327,312.0293,340.2402,416.3241,268.4307,426.5826,575.3307,296.6416
7/9/2024 16:50,93391,13.61413,22.05684,558.2068,282.9502,441.0945,245.3374,241.9181,387.24,306.0307,439.3848
7/9/2024 16:55,93392,13.61474,22.05684,288.9478,514.6348,468.4716,498.3922,261.5918,206.0249,558.2335,534.297
7/9/2024 17:00,93393,13.61462,22.05684,548.7829,281.2299,449.6259,263.279,346.1948,235.0706,285.5039,366.7101
7/9/2024 17:05,93394,13.61431,22.05684,359.0293,498.3669,481.2702,473.5767,432.5448,234.2239,453.9156,295.7718
7/9/2024 17:10,93395,13.61474,21.94614,275.2567,480.4169,378.6916,263.289,505.2071,429.1268,529.9973,468.4492
7/9/2024 17:15,93396,13.61471,21.83543,518.0468,263.2977,223.974,490.6912,512.0627,421.4473,278.6852,531.7245
7/9/2024 17:20,93397,13.60952,21.88965,286.3884,517.2089,248.7732,235.0949,483.0132,451.3823,548.8398,341.9563
7/9/2024 17:25,93398,13.61444,21.97325,547.9506,271.8382,237.6447,440.2411,482.983,294.9188,304.322,295.7737
7/9/2024 17:30,93399,13.60925,22.08395,353.0538,505.2174,265.0041,397.5061,483.8461,235.0843,585.5735,512.0563
7/9/2024 17:35,93400,13.61074,22.16755,279.5305,444.5133,394.0781,244.4823,518.8838,212.8535,336.8043,534.2708
7/9/2024 17:40,93401,13.61504,22.22403,511.1989,249.6155,471.8759,475.2953,438.5369,374.4233,425.7142,353.0521
7/9/2024 17:45,93402,13.61456,22.27825,282.9431,515.4523,446.2125,264.1373,307.7327,423.1325,512.0331,297.475
7/9/2024 17:50,93403,13.61402,22.30761,480.4156,251.3206,446.2223,493.2381,241.0626,450.4965,294.9171,450.4965
7/9/2024 17:55,93404,13.61422,22.25113,524.8624,341.075,466.7343,261.5764,269.2698,247.0443,588.9742,535.1202
7/9/2024 18:00,93405,13.6145,22.19465,287.2315,516.3329,450.509,361.604,267.5699,233.3756,287.2315,449.6541
7/9/2024 18:05,93406,13.60957,22.05684,524.8732,282.9528,328.2595,479.5666,235.0816,218.8396,550.5185,298.34
7/9/2024 18:10,93407,13.6152,21.91903,106.0057,324.0014,218.8506,251.3362,284.6767,426.5876,170.977,317.1623
7/9/2024 18:15,93408,13.61049,21.78121,267.5824,189.7868,246.21,473.6122,316.3114,229.112,219.7082,541.149
7/9/2024 18:20,93409,13.61526,21.6434,204.3115,182.0851,235.9413,262.4419,321.4272,294.0717,230.8121,535.1422
7/9/2024 18:25,93410,13.6154,21.50558,182.0914,264.1608,315.4541,507.8042,294.0819,183.8012,147.8958,297.5015
7/9/2024 18:30,93411,13.61111,21.47847,200.9095,124.8204,475.3434,282.1283,251.3506,158.1628,430.8868,329.1496
7/9/2024 18:35,93412,13.61667,21.50558,189.7904,335.1253,461.6523,381.2906,242.7949,81.2166,151.3194,541.159
7/9/2024 18:40,93413,13.61572,21.6434,212.0229,100.8819,331.7133,459.953,265.0287,98.31709,229.1216,420.6261
7/9/2024 18:45,93414,13.61067,21.78121,207.7392,410.3489,249.6289,239.3702,268.4366,150.4613,210.3038,300.9225
7/9/2024 18:50,93415,13.61583,21.91903,265.8714,100.8772,223.9817,474.465,267.5811,252.1931,196.6251,457.3671
7/9/2024 18:55,93416,13.61588,22.02973,122.2493,322.2935,375.2967,241.9339,265.0159,259.8866,289.8077,542.0003
7/9/2024 19:00,93417,13.6145,22.11332,400.0807,155.5869,453.0829,437.6952,253.0425,150.4577,141.909,433.4208
7/9/2024 19:05,93418,13.60905,22.16755,104.289,245.3357,481.2683,447.93,236.7874,82.91834,341.9313,301.7544
7/9/2024 19:10,93419,13.61425,22.25113,285.5212,195.7615,319.7153,251.327,250.4722,138.4863,106.0019,320.5702
7/9/2024 19:15,93420,13.61425,22.27825,211.9974,196.6105,252.1743,474.4296,273.545,195.7556,422.2851,559.0576
7/9/2024 19:20,93421,13.61429,22.19465,191.4739,256.4383,236.778,249.5999,297.4684,339.3533,105.1397,582.9697
7/9/2024 19:25,93422,13.60987,22.02973,253.8854,146.1764,476.9968,481.271,310.3044,201.7406,335.0945,276.9659
7/9/2024 19:30,93423,13.60924,21.86255,164.9865,332.5376,458.2008,347.9249,297.4886,158.1477,183.7932,294.0692
7/9/2024 19:35,93424,13.61453,21.72473,306.036,110.2756,272.6969,310.3103,260.729,82.92037,202.5993,550.5229
7/9/2024 19:40,93425,13.61547,21.61628,136.7794,347.0777,253.8968,497.5351,236.7993,129.9404,251.3322,559.9407
7/9/2024 19:45,93426,13.60964,21.61628,334.2692,111.1381,424.8895,258.1824,240.2293,170.1268,135.9305,276.1355
7/9/2024 19:50,93427,13.61016,21.5598,106.0078,338.5412,459.0824,475.3255,253.051,282.9726,413.7726,269.2941
7/9/2024 19:55,93428,13.61067,21.50558,408.6596,106.8671,347.9591,241.0921,262.4655,244.5118,105.1572,577.0822
7/9/2024 20:00,93429,13.61605,21.50558,105.1534,345.382,255.6169,455.6648,269.2953,153.8831,312.0406,585.6105
7/9/2024 20:05,93430,13.61008,21.58692,377.0099,111.1367,335.1199,414.6254,269.2928,94.89365,215.4342,265.8732
7/9/2024 20:10,93431,13.61618,21.72473,1.709845,47.02073,159.0156,229.9741,114.5596,107.7202,86.34716,114.5596
7/9/2024 20:15,93432,13.61019,21.86255,150.4641,73.52222,126.5266,108.5735,135.0757,68.39276,129.9462,301.7831
7/9/2024 20:20,93433,13.61571,22.00036,9.403964,61.55322,57.27869,81.21606,137.6398,49.58454,3.419623,157.3027
7/9/2024 20:25,93434,13.60957,22.08395,150.4519,70.95175,95.74212,269.2747,118.8228,133.3551,149.5971,68.38723
7/9/2024 20:30,93435,13.6098,22.16755,21.37138,105.1472,263.2954,93.17921,118.8249,41.03305,84.63066,166.6968
7/9/2024 20:35,93436,13.60905,22.16755,151.3074,68.38754,132.5008,123.9524,173.5334,66.67784,82.91988,155.5816
7/9/2024 20:40,93437,13.61448,22.16755,1.709719,63.25959,67.53389,135.0678,273.555,3.419437,171.8267,29.92008
7/9/2024 20:45,93438,13.61439,22.19465,150.4521,73.5164,172.678,132.5005,241.9202,58.98408,85.48418,167.549
7/9/2024 20:50,93439,13.6142,22.19465,23.93576,74.37182,127.3724,106.0012,141.9048,69.24273,1.709697,120.5336
7/9/2024 20:55,93440,13.61396,22.11332,115.4041,34.19381,115.4041,134.2107,133.3559,35.9035,84.62969,103.4363
7/9/2024 21:00,93441,13.60931,22.00036,75.2271,30.77472,263.2948,128.228,107.7115,116.2601,171.8255,318.8603
7/9/2024 21:05,93442,13.6146,21.80832,74.36916,148.7383,79.49806,133.3516,26.49935,135.0612,75.22397,90.61069
7/9/2024 21:10,93443,13.61089,21.67051,47.01691,73.51735,116.26,106.8566,120.5343,135.0668,67.53338,176.9546
7/9/2024 21:15,93444,13.61082,21.58692,67.53497,75.22882,102.5848,132.5053,106.8591,127.3761,50.4375,160.7161
7/9/2024 21:20,93445,13.61105,21.5327,151.3193,147.8996,107.7188,135.9309,198.3394,85.49111,87.20093,123.1072
7/9/2024 21:25,93446,13.61629,21.50558,24.79192,36.76043,265.017,106.8617,276.9855,36.76043,164.1396,122.2498
7/9/2024 21:30,93447,13.6108,21.45136,95.752,40.18164,102.5914,137.6435,165.8561,60.69993,115.4154,157.3069
7/9/2024 21:35,93448,13.61606,21.50558,76.08561,70.10135,120.5401,152.1712,108.5716,67.53667,85.48945,195.7708
7/9/2024 21:40,93449,13.61105,21.61628,70.1024,70.95731,165.852,82.92601,139.3499,67.53768,9.40398,88.05546
7/9/2024 21:45,93450,13.61588,21.75184,76.08743,148.7552,41.89083,236.8114,78.65217,64.11861,87.20132,318.8833
7/9/2024 21:50,93451,13.61035,21.86255,76.93723,24.79089,103.4378,37.61376,26.5006,22.22631,64.11436,44.45263
7/9/2024 21:55,93452,13.60995,21.97325,43.59702,49.58092,150.4525,271.8402,75.22623,0.8548436,170.1139,229.9529
7/9/2024 22:00,93453,13.61538,22.05684,76.94025,73.52068,45.30926,29.06632,128.2337,41.88969,85.48917,154.7354
7/9/2024 22:05,93454,13.60949,22.11332,52.14752,76.08408,98.3109,254.7534,138.4901,68.39019,1.709755,121.3926
7/9/2024 22:10,93455,13.61473,22.14043,0,0,0,76.93449,0,68.38622,0,0
7/9/2024 22:15,93456,13.61458,22.14043,0,0,0,0,0,0,0,0
7/9/2024 22:20,93457,13.61475,22.05684,0,0,0,0,0,0,0,0
7/9/2024 22:25,93458,13.61473,21.94614,0,0,0,0,0,0,0,0
7/9/2024 22:30,93459,13.61035,21.80832,0,0,0,0,0,0,0,0
7/9/2024 22:35,93460,13.60939,21.69762,0,0,0,0,0,0,0,0
7/9/2024 22:40,93461,13.6101,21.58692,0,0,0,0,0,0,0,0
7/9/2024 22:45,93462,13.61642,21.61628,0,0,0,0,0,0,0,0
7/9/2024 22:50,93463,13.60998,21.72473,0,0,0,0,0,0,0,0
7/9/2024 22:55,93464,13.61543,21.83543,0,0,0,0,0,0,0,0
7/9/2024 23:00,93465,13.61562,21.94614,0,0,0,0,0,0,0,0
7/9/2024 23:05,93466,13.61537,22.00036,0,0,0,0,0,0,0,0
7/9/2024 23:10,93467,13.61507,22.00036,0,0,0,0,0,0,0,0
7/9/2024 23:15,93468,13.60891,21.88965,0,0,0,0,0,0,0,0
7/9/2024 23:20,93469,13.61514,21.72473,0,0,0,0,0,0,0,0
7/9/2024 23:25,93470,13.61562,21.67051,0,0,0,0,0,0,0,0
7/9/2024 23:30,93471,13.61003,21.75184,0,0,0,0,0,0,0,0
7/9/2024 23:35,93472,13.61532,21.86255,0,0,0,0,0,0,0,0
7/9/2024 23:40,93473,13.61019,21.94614,0,0,0,0,0,0,0,0
7/9/2024 23:45,93474,13.60988,22.02973,0,0,0,0,0,0,0,0
7/9/2024 23:50,93475,13.60934,22.05684,0,0,0,0,0,0,0,0
7/9/2024 23:55,93476,13.60956,21.94614,0,0,0,0,0,0,0,0
7/10/2024 0:00,93477,13.61457,21.83543,0,0,0,0,0,0,0,0
7/10/2024 0:05,93478,13.61509,21.72473,0,0,0,0,0,0,0,0
7/10/2024 0:10,93479,13.61049,21.61628,0,0,0,0,0,0,0,0
7/10/2024 0:15,93480,13.61546,21.5598,0,0,0,0,0,0,0,0
7/10/2024 0:20,93481,13.6154,21.47847,0,0,0,0,0,0,0,0
7/10/2024 0:25,93482,13.61633,21.45136,0,0,0,0,0,0,0,0
7/10/2024 0:30,93483,13.61155,21.5598,0,0,0,0,0,0,0,0
7/10/2024 0:35,93484,13.6163,21.6434,0,0,0,0,0,0,0,0
7/10/2024 0:40,93485,13.61615,21.78121,0,0,0,0,0,0,0,0
7/10/2024 0:45,93486,13.61035,21.88965,0,0,0,0,0,0,0,0
7/10/2024 0:50,93487,13.61532,21.97325,0,0,0,0,0,0,0,0
7/10/2024 0:55,93488,13.60982,22.05684,0,0,0,0,0,0,0,0
7/10/2024 1:00,93489,13.61413,22.08395,0,0,0,0,0,0,0,0
7/10/2024 1:05,93490,13.60987,22.08395,0,0,0,0,0,0,0,0
7/10/2024 1:10,93491,13.60924,22.05684,0,0,0,0,0,0,0,0
7/10/2024 1:15,93492,13.6097,22.00036,0,0,0,0,0,0,0,0
7/10/2024 1:20,93493,13.61504,21.80832,0,0,0,0,0,0,0,0
7/10/2024 1:25,93494,13.61049,21.6434,0,0,0,0,0,0,0,0
7/10/2024 1:30,93495,13.61563,21.47847,0,0,0,0,0,0,0,0
7/10/2024 1:35,93496,13.61066,21.36777,0,0,0,0,0,0,0,0
7/10/2024 1:40,93497,13.61085,21.28643,0,0,0,0,0,0,0,0
7/10/2024 1:45,93498,13.61666,21.36777,0,0,0,0,0,0,0,0
7/10/2024 1:50,93499,13.61152,21.50558,0,0,0,0,0,0,0,0
7/10/2024 1:55,93500,13.61039,21.6434,0,0,0,0,0,0,0,0
7/10/2024 2:00,93501,13.61493,21.78121,0,0,0,0,0,0,0,0
7/10/2024 2:05,93502,13.60968,21.88965,0,0,0,0,0,0,0,0
7/10/2024 2:10,93503,13.61582,21.94614,0,0,0,0,0,0,0,0
7/10/2024 2:15,93504,13.61468,22.02973,0,0,0,0,0,0,0,0
7/10/2024 2:20,93505,13.6092,22.05684,0,0,0,0,0,0,0,0
7/10/2024 2:25,93506,13.6088,22.02973,0,0,0,0,0,0,0,0
7/10/2024 2:30,93507,13.60922,21.83543,0,0,0,0,0,0,0,0
7/10/2024 2:35,93508,13.61025,21.61628,0,0,0,0,0,0,0,0
7/10/2024 2:40,93509,13.60989,21.47847,0,0,0,0,0,0,0,0
7/10/2024 2:45,93510,13.61071,21.36777,0,0,0,0,0,0,0,0
7/10/2024 2:50,93511,13.61615,21.36777,0,0,0,0,0,0,0,0
7/10/2024 2:55,93512,13.61142,21.50558,0,0,0,0,0,0,0,0
7/10/2024 3:00,93513,13.61629,21.61628,0,0,0,0,0,0,0,0
7/10/2024 3:05,93514,13.61076,21.75184,0,0,0,0,0,0,0,0
7/10/2024 3:10,93515,13.61584,21.86255,0,0,0,0,0,0,0,0
7/10/2024 3:15,93516,13.61008,21.94614,0,0,0,0,0,0,0,0
7/10/2024 3:20,93517,13.6148,22.00036,0,0,0,0,0,0,0,0
7/10/2024 3:25,93518,13.61554,22.02973,0,0,0,0,0,0,0,0
7/10/2024 3:30,93519,13.61465,22.02973,0,0,0,0,0,0,0,0
7/10/2024 3:35,93520,13.61487,21.94614,0,0,0,0,0,0,0,0
7/10/2024 3:40,93521,13.61551,21.72473,0,0,0,0,0,0,0,0
7/10/2024 3:45,93522,13.61558,21.5327,0,0,0,0,0,0,0,0
7/10/2024 3:50,93523,13.61533,21.42425,0,0,0,0,0,0,0,0
7/10/2024 3:55,93524,13.61054,21.42425,0,0,0,0,0,0,0,0
7/10/2024 4:00,93525,13.61066,21.50558,0,0,0,0,0,0,0,0
7/10/2024 4:05,93526,13.61602,21.6434,0,0,0,0,0,0,0,0
7/10/2024 4:10,93527,13.60962,21.75184,0,0,0,0,0,0,0,0
7/10/2024 4:15,93528,13.61484,21.83543,0,0,0,0,0,0,0,0
7/10/2024 4:20,93529,13.61062,21.88965,0,0,0,0,0,0,0,0
7/10/2024 4:25,93530,13.61046,21.94614,0,0,0,0,0,0,0,0
7/10/2024 4:30,93531,13.61541,21.94614,0,0,0,0,0,0,0,0
7/10/2024 4:35,93532,13.6101,21.94614,0,0,0,0,0,0,0,0
7/10/2024 4:40,93533,13.60988,21.80832,0,0,0,0,0,0,0,0
7/10/2024 4:45,93534,13.61544,21.61628,0,0,0,0,0,0,0,0
7/10/2024 4:50,93535,13.61078,21.45136,0,0,0,0,0,0,0,0
7/10/2024 4:55,93536,13.61642,21.34066,0,0,0,0,0,0,0,0
7/10/2024 5:00,93537,13.61611,21.34066,0,0,0,0,0,0,0,0
7/10/2024 5:05,93538,13.61667,21.47847,0,0,0,0,0,0,0,0
7/10/2024 5:10,93539,13.61646,21.61628,0,0,0,0,0,0,0,0
7/10/2024 5:15,93540,13.61073,21.75184,0,0,0,0,0,0,0,0
7/10/2024 5:20,93541,13.61098,21.86255,0,0,0,0,0,0,0,0
7/10/2024 5:25,93542,13.61544,21.94614,0,0,0,0,0,0,0,0
7/10/2024 5:30,93543,13.61493,21.97325,0,0,0,0,0,0,0,0
7/10/2024 5:35,93544,13.61423,21.94614,0,0,0,0,0,0,0,0
7/10/2024 5:40,93545,13.60845,21.78121,0,0,0,0,0,0,0,0
7/10/2024 5:45,93546,13.61063,21.61628,0,0,0,0,0,0,0,0
7/10/2024 5:50,93547,13.61579,21.47847,0,0,0,0,0,0,0,0
7/10/2024 5:55,93548,13.61047,21.42425,0,0,0,0,0,0,0,0
7/10/2024 6:00,93549,13.61112,21.50558,0,0,0,0,0,0,0,0
7/10/2024 6:05,93550,13.61606,21.61628,0,0,0,0,0,0,0,0
7/10/2024 6:10,93551,13.61123,21.69762,148.7584,40.18186,170.1317,0,167.5669,0,85.49332,159.0176
7/10/2024 6:15,93552,13.61104,21.80832,73.52059,61.55213,31.63095,202.6091,184.6564,51.29344,84.63417,159.0097
7/10/2024 6:20,93553,13.61554,21.88965,75.23171,73.5219,262.4561,95.74945,140.2046,106.8632,50.43945,155.5929
7/10/2024 6:25,93554,13.61452,21.97325,148.753,147.0432,32.48629,117.9765,64.97257,125.6706,29.92158,130.8
7/10/2024 6:30,93555,13.60961,22.00036,64.9719,71.81105,181.2374,135.9281,64.11701,118.8302,87.19913,201.7549
7/10/2024 6:35,93556,13.60993,22.00036,56.4189,71.80587,132.4989,72.66071,137.6279,93.17667,86.33801,103.4346
7/10/2024 6:40,93557,13.61474,21.94614,64.96748,145.322,129.935,270.1279,110.2737,53.85462,170.967,215.4185
7/10/2024 6:45,93558,13.61039,21.78121,73.51588,71.80621,155.5801,61.54818,223.1122,37.61277,51.29015,94.88677
7/10/2024 6:50,93559,13.61553,21.61628,146.1896,73.52223,33.34148,155.5936,254.7631,45.31021,84.63606,223.1314
